"runtime","image_name","ressource_limit","number_of_targets","targetId","repeat","completed_requests","failed_requests","requests_per_second","request_duration","filepath"
"kata","node-express","default","13","8","7","96731","0","1612.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/8.txt"
"kata","node-express","default","13","9","7","92574","0","1542.83","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/9.txt"
"kata","node-express","default","13","1","8","116152","0","1935.70","60.005","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/1.txt"
"kata","node-express","default","13","10","8","92052","0","1533.95","60.010","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/10.txt"
"kata","node-express","default","13","11","8","90846","0","1514.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/11.txt"
"kata","node-express","default","13","12","8","89577","0","1492.90","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/12.txt"
"kata","node-express","default","13","13","8","97547","0","1625.78","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/13.txt"
"kata","node-express","default","13","2","8","110364","0","1839.23","60.006","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/2.txt"
"kata","node-express","default","13","3","8","101494","0","1691.51","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/3.txt"
"kata","node-express","default","13","4","8","93363","0","1556.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/4.txt"
"kata","node-express","default","13","5","8","100404","0","1672.79","60.022","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/5.txt"
"kata","node-express","default","13","6","8","97482","0","1624.68","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/6.txt"
"kata","node-express","default","13","7","8","91709","0","1528.41","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/7.txt"
"kata","node-express","default","13","8","8","90474","0","1507.73","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/8.txt"
"kata","node-express","default","13","9","8","91564","0","1526.06","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_8/9.txt"
"kata","node-express","default","13","1","9","116726","0","1944.82","60.019","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/1.txt"
"kata","node-express","default","13","10","9","102087","0","1701.44","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/10.txt"
"kata","node-express","default","13","11","9","76148","0","1269.13","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/11.txt"
"kata","node-express","default","13","12","9","110574","0","1842.90","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/12.txt"
"kata","node-express","default","13","13","9","96962","0","1616.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/13.txt"
"kata","node-express","default","13","2","9","108349","0","1805.65","60.006","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/2.txt"
"kata","node-express","default","13","3","9","74629","0","1243.76","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/3.txt"
"kata","node-express","default","13","4","9","102449","0","1707.48","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/4.txt"
"kata","node-express","default","13","5","9","104181","0","1736.16","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/5.txt"
"kata","node-express","default","13","6","9","102330","0","1705.48","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/6.txt"
"kata","node-express","default","13","7","9","100299","0","1671.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/7.txt"
"kata","node-express","default","13","8","9","66295","0","1104.92","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/8.txt"
"kata","node-express","default","13","9","9","69119","0","1151.98","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_9/9.txt"
"kata","node-express","default","2","1","1","371718","0","6195.30","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_1/1.txt"
"kata","node-express","default","2","2","1","361922","0","6031.87","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_1/2.txt"
"kata","node-express","default","2","1","10","362597","0","6043.28","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_10/1.txt"
"kata","node-express","default","2","2","10","370225","0","6170.41","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_10/2.txt"
"kata","node-express","default","2","1","2","369804","0","6163.40","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_2/1.txt"
"kata","node-express","default","2","2","2","361168","0","6019.46","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_2/2.txt"
"kata","node-express","default","2","1","3","363525","0","6058.75","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_3/1.txt"
"kata","node-express","default","2","2","3","360020","0","6000.33","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_3/2.txt"
"kata","node-express","default","2","1","4","373467","0","6224.45","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_4/1.txt"
"kata","node-express","default","2","2","4","357229","0","5953.70","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_4/2.txt"
"kata","node-express","default","2","1","5","362606","0","6043.43","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_5/1.txt"
"kata","node-express","default","2","2","5","367359","0","6122.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_5/2.txt"
"kata","node-express","default","2","1","6","369490","0","6158.16","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_6/1.txt"
"kata","node-express","default","2","2","6","376071","0","6267.85","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_6/2.txt"
"kata","node-express","default","2","1","7","377895","0","6298.24","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_7/1.txt"
"kata","node-express","default","2","2","7","365966","0","6099.30","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_7/2.txt"
"kata","node-express","default","2","1","8","370372","0","6172.86","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_8/1.txt"
"kata","node-express","default","2","2","8","371700","0","6194.99","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_8/2.txt"
"kata","node-express","default","2","1","9","364601","0","6076.68","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_9/1.txt"
"kata","node-express","default","2","2","9","360649","0","6010.81","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_2/repeat_9/2.txt"
"kata","node-express","default","3","1","1","370052","0","6167.52","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_1/1.txt"
"kata","node-express","default","3","2","1","342118","0","5701.96","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_1/2.txt"
"kata","node-express","default","3","3","1","342586","0","5709.76","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_1/3.txt"
"kata","node-express","default","3","1","10","352356","0","5872.60","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_10/1.txt"
"kata","node-express","default","3","2","10","354587","0","5909.77","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_10/2.txt"
"kata","node-express","default","3","3","10","343678","0","5727.97","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_10/3.txt"
"kata","node-express","default","3","1","2","292243","0","4870.70","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_2/1.txt"
"kata","node-express","default","3","2","2","332919","0","5548.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_2/2.txt"
"kata","node-express","default","3","3","2","338407","0","5640.11","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_2/3.txt"
"kata","node-express","default","3","1","3","359143","0","5985.72","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_3/1.txt"
"kata","node-express","default","3","2","3","347188","0","5786.37","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_3/2.txt"
"kata","node-express","default","3","3","3","347308","0","5788.45","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_3/3.txt"
"kata","node-express","default","3","1","4","346079","0","5767.97","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_4/1.txt"
"kata","node-express","default","3","2","4","351882","0","5864.70","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_4/2.txt"
"kata","node-express","default","3","3","4","345671","0","5761.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_4/3.txt"
"kata","node-express","default","3","1","5","357729","0","5962.14","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_5/1.txt"
"kata","node-express","default","3","2","5","354841","0","5913.99","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_5/2.txt"
"kata","node-express","default","3","3","5","347640","0","5793.98","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_5/3.txt"
"kata","node-express","default","3","1","6","348044","0","5800.73","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_6/1.txt"
"kata","node-express","default","3","2","6","362985","0","6049.74","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_6/2.txt"
"kata","node-express","default","3","3","6","321868","0","5364.47","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_6/3.txt"
"kata","node-express","default","3","1","7","354027","0","5900.40","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_7/1.txt"
"kata","node-express","default","3","2","7","346739","0","5778.90","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_7/2.txt"
"kata","node-express","default","3","3","7","355712","0","5928.53","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_7/3.txt"
"kata","node-express","default","3","1","8","346743","0","5779.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_8/1.txt"
"kata","node-express","default","3","2","8","350890","0","5848.16","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_8/2.txt"
"kata","node-express","default","3","3","8","362317","0","6038.60","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_8/3.txt"
"kata","node-express","default","3","1","9","314229","0","5237.14","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_9/1.txt"
"kata","node-express","default","3","2","9","354243","0","5903.99","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_9/2.txt"
"kata","node-express","default","3","3","9","351965","0","5866.08","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_3/repeat_9/3.txt"
"kata","node-express","default","5","1","1","275060","0","4584.15","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_1/1.txt"
"kata","node-express","default","5","2","1","268713","0","4478.51","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_1/2.txt"
"kata","node-express","default","5","3","1","250915","0","4181.51","60.006","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_1/3.txt"
"kata","node-express","default","5","4","1","251182","0","4186.37","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_1/4.txt"
"kata","node-express","default","5","5","1","268041","0","4467.34","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_1/5.txt"
"kata","node-express","default","5","1","10","260717","0","4345.28","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_10/1.txt"
"kata","node-express","default","5","2","10","246581","0","4109.37","60.005","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_10/2.txt"
"kata","node-express","default","5","3","10","268004","0","4466.73","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_10/3.txt"
"kata","node-express","default","5","4","10","267336","0","4455.60","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_10/4.txt"
"kata","node-express","default","5","5","10","276296","0","4604.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_10/5.txt"
"kata","node-express","default","5","1","2","255362","0","4255.74","60.004","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_2/1.txt"
"kata","node-express","default","5","2","2","271057","0","4517.60","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_5/repeat_2/2.txt"
