"runtime","image_name","ressource_limit","repeat","real_time","user_time","sys_time","filepath"
"kata","busybox","max","14","1.821","0.055","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_14/create_time.txt"
"kata","busybox","max","14","0.766","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_14/rm_time.txt"
"kata","busybox","max","15","1.948","0.061","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_15/create_time.txt"
"kata","busybox","max","15","0.705","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_15/rm_time.txt"
"kata","busybox","max","16","1.768","0.062","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_16/create_time.txt"
"kata","busybox","max","16","0.738","0.041","0.012","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_16/rm_time.txt"
"kata","busybox","max","17","1.761","0.040","0.022","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_17/create_time.txt"
"kata","busybox","max","17","0.746","0.043","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_17/rm_time.txt"
"kata","busybox","max","18","1.752","0.048","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_18/create_time.txt"
"kata","busybox","max","18","0.757","0.054","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_18/rm_time.txt"
"kata","busybox","max","19","1.764","0.056","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_19/create_time.txt"
"kata","busybox","max","19","0.716","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_19/rm_time.txt"
"kata","busybox","max","2","1.832","0.059","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_2/create_time.txt"
"kata","busybox","max","2","0.752","0.033","0.018","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_2/rm_time.txt"
"kata","busybox","max","20","1.992","0.043","0.017","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_20/create_time.txt"
"kata","busybox","max","20","0.719","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_20/rm_time.txt"
"kata","busybox","max","21","1.757","0.042","0.017","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_21/create_time.txt"
"kata","busybox","max","21","0.693","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_21/rm_time.txt"
"kata","busybox","max","22","1.920","0.044","0.017","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_22/create_time.txt"
"kata","busybox","max","22","0.653","0.046","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_22/rm_time.txt"
"kata","busybox","max","23","1.840","0.052","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_23/create_time.txt"
"kata","busybox","max","23","0.663","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_23/rm_time.txt"
"kata","busybox","max","24","1.764","0.058","0.004","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_24/create_time.txt"
"kata","busybox","max","24","0.745","0.048","0.004","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_24/rm_time.txt"
"kata","busybox","max","25","1.864","0.053","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_25/create_time.txt"
"kata","busybox","max","25","0.706","0.049","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_25/rm_time.txt"
"kata","busybox","max","26","1.808","0.056","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_26/create_time.txt"
"kata","busybox","max","26","0.674","0.049","0.003","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_26/rm_time.txt"
"kata","busybox","max","27","1.754","0.047","0.014","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_27/create_time.txt"
"kata","busybox","max","27","0.772","0.043","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_27/rm_time.txt"
"kata","busybox","max","28","1.810","0.053","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_28/create_time.txt"
"kata","busybox","max","28","0.726","0.055","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_28/rm_time.txt"
"kata","busybox","max","29","1.845","0.054","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_29/create_time.txt"
"kata","busybox","max","29","0.680","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_29/rm_time.txt"
"kata","busybox","max","3","1.755","0.042","0.019","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_3/create_time.txt"
"kata","busybox","max","3","0.722","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_3/rm_time.txt"
"kata","busybox","max","30","1.706","0.046","0.015","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_30/create_time.txt"
"kata","busybox","max","30","0.722","0.037","0.016","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_30/rm_time.txt"
"kata","busybox","max","31","1.810","0.049","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_31/create_time.txt"
"kata","busybox","max","31","0.708","0.054","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_31/rm_time.txt"
"kata","busybox","max","32","1.794","0.051","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_32/create_time.txt"
"kata","busybox","max","32","0.739","0.044","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_32/rm_time.txt"
"kata","busybox","max","33","1.759","0.045","0.017","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_33/create_time.txt"
"kata","busybox","max","33","0.790","0.048","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_33/rm_time.txt"
"kata","busybox","max","34","1.938","0.048","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_34/create_time.txt"
"kata","busybox","max","34","0.788","0.049","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_34/rm_time.txt"
"kata","busybox","max","35","1.772","0.042","0.021","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_35/create_time.txt"
"kata","busybox","max","35","0.705","0.048","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_35/rm_time.txt"
"kata","busybox","max","4","1.707","0.049","0.012","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_4/create_time.txt"
"kata","busybox","max","4","0.722","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_4/rm_time.txt"
"kata","busybox","max","5","1.764","0.055","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_5/create_time.txt"
"kata","busybox","max","5","0.779","0.049","0.004","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_5/rm_time.txt"
"kata","busybox","max","6","1.946","0.055","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_6/create_time.txt"
"kata","busybox","max","6","0.706","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_6/rm_time.txt"
"kata","busybox","max","7","1.823","0.057","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_7/create_time.txt"
"kata","busybox","max","7","0.727","0.043","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_7/rm_time.txt"
"kata","busybox","max","8","1.814","0.045","0.018","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_8/create_time.txt"
"kata","busybox","max","8","0.729","0.047","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_8/rm_time.txt"
"kata","busybox","max","9","1.761","0.042","0.021","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_9/create_time.txt"
"kata","busybox","max","9","0.736","0.044","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/busybox/repeat_9/rm_time.txt"
"kata","go-httpd","max","1","2.035","0.050","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_1/create_time.txt"
"kata","go-httpd","max","1","1.225","0.044","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_1/rm_time.txt"
"kata","go-httpd","max","10","1.638","0.056","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_10/create_time.txt"
"kata","go-httpd","max","10","1.286","0.045","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_10/rm_time.txt"
"kata","go-httpd","max","11","1.662","0.048","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_11/create_time.txt"
"kata","go-httpd","max","11","1.220","0.045","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_11/rm_time.txt"
"kata","go-httpd","max","12","1.620","0.047","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_12/create_time.txt"
"kata","go-httpd","max","12","1.385","0.045","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_12/rm_time.txt"
"kata","go-httpd","max","13","1.706","0.049","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_13/create_time.txt"
"kata","go-httpd","max","13","1.384","0.039","0.014","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_13/rm_time.txt"
"kata","go-httpd","max","14","1.732","0.050","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_14/create_time.txt"
"kata","go-httpd","max","14","1.365","0.045","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_14/rm_time.txt"
"kata","go-httpd","max","15","1.748","0.043","0.014","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_15/create_time.txt"
"kata","go-httpd","max","15","1.400","0.050","0.003","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_15/rm_time.txt"
"kata","go-httpd","max","16","1.657","0.039","0.020","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_16/create_time.txt"
"kata","go-httpd","max","16","1.186","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_16/rm_time.txt"
"kata","go-httpd","max","17","1.711","0.047","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_17/create_time.txt"
"kata","go-httpd","max","17","1.288","0.039","0.014","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_17/rm_time.txt"
"kata","go-httpd","max","18","1.647","0.059","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_18/create_time.txt"
"kata","go-httpd","max","18","1.270","0.034","0.019","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_18/rm_time.txt"
"kata","go-httpd","max","19","1.657","0.045","0.012","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_19/create_time.txt"
"kata","go-httpd","max","19","1.198","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_19/rm_time.txt"
"kata","go-httpd","max","2","1.693","0.053","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_2/create_time.txt"
"kata","go-httpd","max","2","1.418","0.039","0.014","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_2/rm_time.txt"
"kata","go-httpd","max","20","1.861","0.052","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_20/create_time.txt"
"kata","go-httpd","max","20","1.268","0.047","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_20/rm_time.txt"
"kata","go-httpd","max","21","1.686","0.047","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_21/create_time.txt"
"kata","go-httpd","max","21","1.409","0.049","0.003","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_21/rm_time.txt"
"kata","go-httpd","max","22","1.648","0.051","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_22/create_time.txt"
"kata","go-httpd","max","22","1.413","0.046","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_22/rm_time.txt"
"kata","go-httpd","max","23","1.730","0.051","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_23/create_time.txt"
"kata","go-httpd","max","23","1.274","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_23/rm_time.txt"
"kata","go-httpd","max","24","1.653","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_24/create_time.txt"
"kata","go-httpd","max","24","1.504","0.042","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_24/rm_time.txt"
"kata","go-httpd","max","25","1.784","0.055","0.004","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_25/create_time.txt"
"kata","go-httpd","max","25","1.283","0.046","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_25/rm_time.txt"
"kata","go-httpd","max","26","1.682","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_26/create_time.txt"
"kata","go-httpd","max","26","1.287","0.039","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_26/rm_time.txt"
"kata","go-httpd","max","27","1.690","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_27/create_time.txt"
"kata","go-httpd","max","27","1.385","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_27/rm_time.txt"
"kata","go-httpd","max","28","1.772","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_28/create_time.txt"
"kata","go-httpd","max","28","1.446","0.054","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_28/rm_time.txt"
"kata","go-httpd","max","29","1.853","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_29/create_time.txt"
"kata","go-httpd","max","29","1.486","0.048","0.006","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_29/rm_time.txt"
"kata","go-httpd","max","3","1.662","0.048","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_3/create_time.txt"
"kata","go-httpd","max","3","1.348","0.032","0.021","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_3/rm_time.txt"
"kata","go-httpd","max","30","1.783","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_30/create_time.txt"
"kata","go-httpd","max","30","1.372","0.039","0.012","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_30/rm_time.txt"
"kata","go-httpd","max","31","1.631","0.057","0.003","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_31/create_time.txt"
"kata","go-httpd","max","31","1.260","0.038","0.015","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_31/rm_time.txt"
"kata","go-httpd","max","32","1.653","0.044","0.013","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_32/create_time.txt"
"kata","go-httpd","max","32","1.348","0.037","0.016","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_32/rm_time.txt"
"kata","go-httpd","max","33","1.654","0.031","0.027","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_33/create_time.txt"
"kata","go-httpd","max","33","1.414","0.039","0.014","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_33/rm_time.txt"
"kata","go-httpd","max","34","1.732","0.048","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_34/create_time.txt"
"kata","go-httpd","max","34","1.272","0.043","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_34/rm_time.txt"
"kata","go-httpd","max","35","1.669","0.046","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_35/create_time.txt"
"kata","go-httpd","max","35","1.327","0.046","0.007","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_35/rm_time.txt"
"kata","go-httpd","max","4","1.799","0.058","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_4/create_time.txt"
"kata","go-httpd","max","4","1.433","0.042","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_4/rm_time.txt"
"kata","go-httpd","max","5","1.716","0.049","0.008","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_5/create_time.txt"
"kata","go-httpd","max","5","1.256","0.049","0.004","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_5/rm_time.txt"
"kata","go-httpd","max","6","1.783","0.059","0.000","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_6/create_time.txt"
"kata","go-httpd","max","6","1.286","0.040","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_6/rm_time.txt"
"kata","go-httpd","max","7","1.695","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_7/create_time.txt"
"kata","go-httpd","max","7","1.285","0.044","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_7/rm_time.txt"
"kata","go-httpd","max","8","1.644","0.048","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_8/create_time.txt"
"kata","go-httpd","max","8","1.294","0.043","0.012","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_8/rm_time.txt"
"kata","go-httpd","max","9","1.779","0.049","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_9/create_time.txt"
"kata","go-httpd","max","9","1.317","0.044","0.009","/opt/auswertung/Raw/bench_time_repeat35/max/kata/go-httpd/repeat_9/rm_time.txt"
"kata","httpd","max","1","1.904","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/max/kata/httpd/repeat_1/create_time.txt"
"kata","httpd","max","1","1.311","0.043","0.010","/opt/auswertung/Raw/bench_time_repeat35/max/kata/httpd/repeat_1/rm_time.txt"
"kata","httpd","max","10","1.720","0.046","0.011","/opt/auswertung/Raw/bench_time_repeat35/max/kata/httpd/repeat_10/create_time.txt"
"kata","httpd","max","10","1.259","0.050","0.003","/opt/auswertung/Raw/bench_time_repeat35/max/kata/httpd/repeat_10/rm_time.txt"
